service,folder,file,type,link,media name,mediafolder,folder match
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-metrics-explorer.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-powershell-script-create-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-monitor-multi-role-apps.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-separate-resources.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-separate-resources.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-windows-desktop.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-metrics-explorer.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-export-power-bi.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-code-sample-export-sql-stream-analytics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-filtering-sampling.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-code-sample-export-sql-stream-analytics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-configuration-with-applicationinsights-config.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-filtering-sampling.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-pricing.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-monitor-performance-live-website-now.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-java-collectd.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-metrics-explorer.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-how-do-i.md , Article  , app-insights-performance-counters.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-ip-addresses.md , Article  , app-insights-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-ip-addresses.md , Article  , app-insights-monitor-web-app-availability.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-agent.md , Article  , app-insights-asp-net-dependencies.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-agent.md , Article  , app-insights-ip-addresses.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-agent.md , Article  , app-insights-java-troubleshoot.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-collectd.md , Article  , app-insights-create-new-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-collectd.md , Article  , app-insights-ip-addresses.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-filter-telemetry.md , Article  , app-insights-java-get-started.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-filter-telemetry.md , Article  , app-insights-sampling.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-filter-telemetry.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-filter-telemetry.md , Article  , app-insights-java-trace-logs.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-filter-telemetry.md , Article  , app-insights-sampling.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-detect-triage-diagnose.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-live.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-analytics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-agent.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-agent.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-collectd.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-troubleshoot.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-agent.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-java-collectd.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-javascript.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-api-custom-events-metrics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-dashboards.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-get-started.md , Article  , app-insights-analytics.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-java-get-started.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-diagnostic-search.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-ip-addresses.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-metrics-explorer.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-javascript.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-monitor-web-app-availability.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-java-trace-logs.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-live.md , Article  , app-insights-diagnostic-search.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-java-quick-start.md , Article  , .\app-insights-java-get-started.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-asp-net.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-create-new-resource.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-sharepoint.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , https://github.com/Microsoft/ApplicationInsights-JS/blob/master/API-reference.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , https://github.com/Microsoft/ApplicationInsights-JS/blob/master/API-reference.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-troubleshoot-faq.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , app-insights-metrics-explorer.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-javascript.md , Article  , https://github.com/Microsoft/ApplicationInsights-JS/blob/master/API-reference.md,,,
