TopicKey,Title,Service,SubService,LiveUrl,GitFileName
f49a9029-7155-652d-bd7d-4d81889b69b9,Common alert schema for Azure monitor alerts - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-common-schema,alerts-common-schema.md
52d8f428-856a-1dba-b219-5050463afeb5,Common alert schema definitions for Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-common-schema-definitions,alerts-common-schema-definitions.md
103ad93f-f444-6679-1dbb-24245ca6028a,How to integrate the common alert schema with Logic Apps - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-common-schema-integrations,alerts-common-schema-integrations.md
b2a7d9b3-af54-a5cd-2218-0bab58cc15a7,Creating Alerts with Dynamic Thresholds in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-dynamic-thresholds,alerts-dynamic-thresholds.md
bb64e1da-bc9c-ac22-9d93-08ee74d4ab5b,Creating Alerts with Dynamic Thresholds in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-dynamic-thresholds,alerts-dynamic-thresholds.md
0dc41d26-2d66-0aa4-28b2-431d1cc67d4c,Create a classic metric alert in Azure with a Resource Manager template - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-enable-template,alerts-enable-template.md
3c8df4ed-2f02-5406-1852-cb25db90958d,"Create, view, and manage log alerts Using Azure Monitor - Azure Monitor | Microsoft Docs",Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-log,alerts-log.md
18d2f477-1c31-e27f-766a-21c63c0d7326,Switch from legacy Log Analytics alerts API into new Azure Alerts API - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-log-api-switch,alerts-log-api-switch.md
ae648ca4-d99e-404b-b301-18d8a8a2cd25,Log alert queries in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-log-query,alerts-log-query.md
c0909ae3-dd71-9d9e-0f00-88acf7e27f5f,Webhook actions for log alerts in Azure alerts - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-log-webhook,alerts-log-webhook.md
ce03c7c1-a356-b01b-e71b-724cb1904bf0,Manage alert instances in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-managing-alert-instances,alerts-managing-alert-instances.md
43ac9fca-0549-2932-50c7-b82b278fd28d,Manage alert and smart group states - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-managing-alert-states,alerts-managing-alert-states.md
b7312c3f-4bd5-3972-4cca-ae8448a43d9a,"Manage alerts from System Center Operations Manager, Zabbix and Nagios in Azure Monitor - Azure Monitor | Microsoft Docs",Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-managing-nagios-zabbix-scom,alerts-managing-nagios-zabbix-scom.md
e644c2da-e591-e76a-4714-0d27353efdb2,Manage smart groups - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-managing-smart-groups,alerts-managing-smart-groups.md
3f350292-70a8-b4f8-a660-d3c53935cf9c,"Create, view and manage Metric Alerts Using Azure Monitor - Azure Monitor | Microsoft Docs",Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric,alerts-metric.md
d4036da7-dd5b-7b44-b4ec-efd0968f2544,Create a metric alert with a Resource Manager template - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric-create-templates,alerts-metric-create-templates.md
6680574c-6360-39e8-1bd6-da52e4f729de,Creating Metric Alerts for Logs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric-logs,alerts-metric-logs.md
13b4844c-3a70-74df-886a-4ff11719f5e4,Supported resources for metric alerts in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric-near-real-time,alerts-metric-near-real-time.md
806ae072-aa54-0396-8ca7-7a512f07cbd3,Supported resources for metric alerts in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric-near-real-time,alerts-metric-near-real-time.md
14c5e1da-d24f-af5f-5945-6da21d401907,Understand how metric alerts work in Azure Monitor. - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-metric-overview,alerts-metric-overview.md
a3e383db-bb2d-d082-f37b-ba12b6b2b37a,Overview of alerting and notification monitoring in Azure - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-overview,alerts-overview.md
f09e9565-f45c-e926-6582-7481d4bd1419,Overview of alerting and notification monitoring in Azure - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-overview,alerts-overview.md
bcb49df4-dfc0-ea45-9147-9bc7168a5e20,Prepare for Azure Monitor classic alerts migration by updating your logic apps and runbooks - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-prepare-migration,alerts-prepare-migration.md
d3d352b7-79fe-cc66-7468-da43e9388b55,"Rate limiting for SMS, emails, Azure App push notifications and webhooks - Azure Monitor | Microsoft Docs",Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-rate-limiting,alerts-rate-limiting.md
0a64f699-49ef-ee28-4cd9-48473d8f1edc,"Rate limiting for SMS, emails, Azure App push notifications and webhooks - Azure Monitor | Microsoft Docs",Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-rate-limiting,alerts-rate-limiting.md
1205a651-222b-f51d-3ce4-fc06f2dbe72c,Smart groups - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-smartgroups-overview,alerts-smartgroups-overview.md
ea23d3de-4fec-fc4f-e5aa-65d396c0359e,SMS Alert behavior in Action Groups - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-sms-behavior,alerts-sms-behavior.md
14c1e0bb-817a-853e-8f0c-ac82bb6023d2,SMS Alert behavior in Action Groups - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-sms-behavior,alerts-sms-behavior.md
47455d86-69f4-f0cf-a859-7ccaed091003,Understand how the voluntary migration tool works for Azure Monitor alerts - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-understand-migration,alerts-understand-migration.md
20e800a2-6658-1a06-1813-3822862df4cf,Log alerts in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-unified-log,alerts-unified-log.md
a9a90f76-aba1-c1e7-81d1-4aa61a24abc1,Migrate your classic alerts in Azure Monitor by using the voluntary migration tool - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-using-migration-tool,alerts-using-migration-tool.md
12b773d4-7f7a-84be-f820-9424ccb5e0b5,Call a webhook with a classic metric alert in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-webhooks,alerts-webhooks.md
74a96de0-07b0-c654-b0a4-0aa96d1e300e,Using Log Analytics Alert REST API - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/api-alerts,api-alerts.md
51d061dc-82d7-0eff-a8b0-070fe5cbaf8d,View Azure Application Insights app data - Azure Monitor | Microsoft Docs,Azure Monitor,application-insights,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/app-insights-connector,app-insights-connector.md
b1de7792-3859-8c68-19d3-15d98729f64c,Azure Application Insights log-based metrics - Azure Monitor | Microsoft Docs,Azure Monitor,application-insights,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/app-insights-metrics,app-insights-metrics.md
30913f9e-f83f-378f-b29b-56e32ffedbe9,Best practices for autoscale - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-best-practices,autoscale-best-practices.md
437654ed-eb9d-dee3-2e85-58dea1198554,Autoscale common metrics - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-common-metrics,autoscale-common-metrics.md
66eb9523-6fe5-fc4d-844c-2620c520a2a4,Overview of common autoscale patterns - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-common-scale-patterns,autoscale-common-scale-patterns.md
cdcdd4dd-dd24-4da1-c056-45376e5f71e7,Autoscale in Azure using a custom metric - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-custom-metric,autoscale-custom-metric.md
3987be24-ec9c-0dad-8eba-4abbf449348c,Get started with autoscale in Azure - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-get-started,autoscale-get-started.md
015712c9-cb5d-5ea3-39b5-c8283c5330ad,"Overview of autoscale in Virtual Machines, Cloud Services, and Web Apps - Azure Monitor | Microsoft Docs",Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-overview,autoscale-overview.md
576fed69-0c63-5178-1047-3b36af115ca4,Azure autoscale log events schema - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-resource-log-schema,autoscale-resource-log-schema.md
ae518077-769c-c3df-e0b2-9e278b6fcc31,Troubleshooting Azure autoscale - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-troubleshoot,autoscale-troubleshoot.md
f46e371c-1572-00ce-b214-e46399b146c1,Understanding autoscale settings in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-understanding-settings,autoscale-understanding-settings.md
3b0b74c1-483d-f9dc-9ddf-1f433907672e,Advanced Autoscale using Azure Virtual Machines - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-virtual-machine-scale-sets,autoscale-virtual-machine-scale-sets.md
abaffce7-b1da-8d59-e3a0-548180fa965a,Use autoscale to send email and webhook alert notifications - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/autoscale-webhook-email,autoscale-webhook-email.md
64f8b87f-27ba-d7ca-806f-19405e8a772f,Use blob storage for IIS and table storage for events in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/azure-storage-iis-table,azure-storage-iis-table.md
8f7cd411-2a04-8d56-4f14-37cee1128fa3,Azure Monitor retirement of classic deployment model APIs for metrics and autoscale - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/classic-api-retirement-metrics-autoscale,classic-api-retirement-metrics-autoscale.md
22733840-ad73-6625-1063-b9b302bfd665,Azure Monitor CLI quick start samples - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/cli-samples,cli-samples.md
0a15bc66-9479-7346-0b1b-2e647d0e9d11,Collect Windows VM metrics in Azure Monitor with template - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-custom-metrics-guestos-resource-manager-vm,collect-custom-metrics-guestos-resource-manager-vm.md
266a2f1c-9978-98c4-b6a9-7922d01e50c2,Collect Windows scale set metrics in Azure Monitor with template - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-custom-metrics-guestos-resource-manager-vmss,collect-custom-metrics-guestos-resource-manager-vmss.md
81b5f77f-8b4d-469a-9977-d2709ffd89bb,Send classic Windows VM metrics to Azure Monitor metrics database - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-custom-metrics-guestos-vm-classic,collect-custom-metrics-guestos-vm-classic.md
bd303d66-e622-56f9-9936-c3c0c0b0a22e,Send classic Cloud Services metrics to Azure Monitor metrics database - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-custom-metrics-guestos-vm-cloud-service-classic,collect-custom-metrics-guestos-vm-cloud-service-classic.md
3eb503dc-f238-0661-bff1-e6f38829767b,Collect custom metrics for Linux VM with the InfluxData Telegraf agent - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-custom-metrics-linux-telegraf,collect-custom-metrics-linux-telegraf.md
9d04f2f8-f9c7-dc18-5275-c002bcb021d2,Connect Configuration Manager to Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/collect-sccm,collect-sccm.md
3ed3db3c-8ea9-a5a2-5525-d00f41a52fd8,Computer groups in Azure Monitor log queries - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/computer-groups,computer-groups.md
b9a3e03a-4616-d046-a7ed-d67d80aec24d,Create a data pipeline with the Azure Monitor Data Collector API - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/create-pipeline-datacollector-api,create-pipeline-datacollector-api.md
ef920136-902e-2494-9a34-9d531245f7fd,Azure Monitor customer-managed key configuration - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/customer-managed-keys,customer-managed-keys.md
52b7af10-5c90-b016-e8e0-f3de11c337cd,Custom fields in Azure Monitor (Preview) - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/custom-fields,custom-fields.md
b8d79449-da95-4b56-0a4b-61db037854a4,Azure Monitor HTTP Data Collector API - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-collector-api,data-collector-api.md
c608277c-9c36-8b52-f16d-3ca645df0229,Log data ingestion time in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-ingestion-time,data-ingestion-time.md
d9b50235-1b60-37ee-1835-0bb769525289,Monitoring data locations in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-locations,data-locations.md
1ed5783c-0f1e-5b9a-0733-9aa01b1f2b05,Azure Monitor data platform - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-platform,data-platform.md
ba5d0de5-41ed-90a4-e703-1e1048c6319d,Logs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-platform-logs,data-platform-logs.md
916345f9-4c73-6569-2295-b1f28e30d3c0,Metrics in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-platform-metrics,data-platform-metrics.md
14c41d59-e47f-90ea-f590-2e41b3c7416f,Log Analytics data security - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-security,data-security.md
5f9f5f3f-a68b-161b-bb15-74577451c5d3,Sources of data in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources,data-sources.md
5aee96ad-acb6-c769-53f5-870f3264d87a,Collect data from CollectD in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-collectd,data-sources-collectd.md
6e274b89-0376-02b5-826d-c8e4dff25bfd,Collect custom logs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-custom-logs,data-sources-custom-logs.md
dedbe20d-2dbf-be7f-688d-8b8d56bd0080,IIS logs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-iis-logs,data-sources-iis-logs.md
70439ae7-8006-9bb1-12ef-8f4442848fda,Collecting custom JSON data in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-json,data-sources-json.md
3c395e3d-de9c-23eb-3d4b-a7272ff27075,Collect Linux application performance in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-linux-applications,data-sources-linux-applications.md
3dd435e4-cd4e-ae30-e28b-612116f76140,Collect and analyze performance counters in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-performance-counters,data-sources-performance-counters.md
6118b17e-be50-9b04-e8b0-e2988e938734,Collect and analyze Syslog messages in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-syslog,data-sources-syslog.md
9b94f260-d49a-1614-1a14-0c352f510ebf,Collect and analyze Windows Event logs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/data-sources-windows-events,data-sources-windows-events.md
3078b8ef-b9e6-92ea-0bc8-d2fd76a73eea,Delete and recover Azure Log Analytics workspace - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/delete-workspace,delete-workspace.md
72bac3ab-e8e9-aca3-8ad0-a49e524c0b1c,Designing your Azure Monitor Logs deployment - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/design-logs-deployment,design-logs-deployment.md
3a6dc131-b0a1-4d3a-0b2d-75ba77c4269d,Prepare for format change to Azure Monitor resource logs - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostic-logs-append-blobs,diagnostic-logs-append-blobs.md
8dbba406-8e89-3922-ea1a-bef72152636e,Azure Resource Logs supported services and schemas - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostic-logs-schema,diagnostic-logs-schema.md
85aa4573-7eca-dd34-203d-e96b956308c9,Create diagnostic setting to collect logs and metrics in Azure - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostic-settings,diagnostic-settings.md
01cdc09e-c8f4-b0e5-b4bb-40cc8b3552a9,Collect Azure Activity log with diagnostic settings (preview) - Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostic-settings-legacy,diagnostic-settings-legacy.md
778512f5-1071-1f8e-8f08-a36391386793,Create diagnostic setting in Azure using Resource Manager template - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostic-settings-template,diagnostic-settings-template.md
bf5d604a-dff2-f3a9-f9c5-ed2a7e873b2a,Overview of the Azure Diagnostics extension - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-overview,diagnostics-extension-overview.md
acc289e6-ba78-1eaf-2f61-6d7da5b824e7,Overview of the Azure Diagnostics extension - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-overview,diagnostics-extension-overview.md
f3aefa15-3e6d-6fd5-5be8-83aff54c4368,Azure Diagnostics extension configuration schema version history - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-schema,diagnostics-extension-schema.md
00d97cdf-c87b-614b-e20d-7d78e93540db,Azure Diagnostics extension configuration schema version history - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-schema,diagnostics-extension-schema.md
ef0db54a-3e99-0c60-49d3-944c51810c4a,Azure Diagnostics extension 1.2 Configuration Schema | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-schema-1dot2,diagnostics-extension-schema-1dot2.md
4ab8b2cf-db4b-e61d-25ca-89d9b3c268d4,Azure Diagnostics extension 1.3 and later configuration schema - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-schema-1dot3,diagnostics-extension-schema-1dot3.md
8d24adaa-1743-9838-b695-ff8493ce524d,Stream Azure Diagnostics data to Event Hubs - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-stream-event-hubs,diagnostics-extension-stream-event-hubs.md
ab091451-c5a1-505a-1c55-18042023c975,Send Azure Diagnostics data to Application Insights - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-to-application-insights,diagnostics-extension-to-application-insights.md
9ab4bc28-d3a6-914e-884e-16a92013787d,Store and View Diagnostic Data in Azure Storage - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-to-storage,diagnostics-extension-to-storage.md
bac89e79-6a08-39a1-6248-8b42eb332338,Troubleshooting Azure Diagnostics extension - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/diagnostics-extension-troubleshooting,diagnostics-extension-troubleshooting.md
b6936946-ad15-086d-fefd-6441c4a2c79b,Automate Azure Monitor log processes with Microsoft Flow - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/flow-tutorial,flow-tutorial.md
e40612f6-303f-2cb4-bd97-0ef3ead8bf2c,Connect computers by using the Log Analytics gateway - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/gateway,gateway.md
ab4fb816-0f9f-331c-f079-08eaa078fed1,Connect computers by using the Log Analytics gateway - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/gateway,gateway.md
dc5829de-108b-2955-cfcd-0bb177876a8c,Monitor Azure services and applications using Grafana - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/grafana-plugin,grafana-plugin.md
6a09bf1b-9295-e4ea-94bb-f4a3cd5790b1,Supported connections with IT Service Management Connector in Azure Log Analytics - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/itsmc-connections,itsmc-connections.md
9ba697d5-a49b-a287-a393-399b85f70531,IT Service Management Connector in Azure Log Analytics - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/itsmc-overview,itsmc-overview.md
405175c3-9a05-8876-68b3-84d2829f2b0e,Automated script to create Service Manager Web app to connect with IT Service Management Connector in Azure - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/itsmc-service-manager-script,itsmc-service-manager-script.md
00d4b6d9-65c3-410e-dcff-e55fac0aa9bd,Collect log data with Azure Log Analytics agent - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/log-analytics-agent,log-analytics-agent.md
31d7ac79-1872-657c-531a-3c961cb294b2,Collect log data with Azure Log Analytics agent - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/log-analytics-agent,log-analytics-agent.md
506128de-fc3c-5eda-f91e-bbde9cb9b479,Log Analytics FAQ - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/log-faq,log-faq.md
921c8cb1-be68-c98e-1a7d-d6bda1b3f689,Standard properties in Azure Monitor log records - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/log-standard-properties,log-standard-properties.md
fd862507-b740-025f-5658-d44f4f73dcb7,Manage Log Analytics workspaces in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/manage-access,manage-access.md
859ab034-2763-9530-0e81-e6991bea5fe8,Manage usage and costs for Azure Monitor Logs - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/manage-cost-storage,manage-cost-storage.md
4e7caccc-bef7-5d1b-b05d-b7657c5dcad1,Azure Monitor metric chart example - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metric-chart-samples,metric-chart-samples.md
4c853d4e-85c5-308a-2211-f65e275a5f97,Advanced features of Azure Metrics Explorer - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-charts,metrics-charts.md
42d9d762-ff7a-b232-2cdc-c1c19181aac2,Custom metrics in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-custom-overview,metrics-custom-overview.md
4f743f98-d3d4-d551-d66d-d65fb2f7252c,Getting started with Azure metrics explorer - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-getting-started,metrics-getting-started.md
